deg_wav,mos
./withoutReverberationTrainDev/05442.wav,1.533333333
./withoutReverberationTrainDev/05445.wav,1.266666667
./withoutReverberationTrainDev/05446.wav,1.6333333330000002
./withoutReverberationTrainDev/05449.wav,1.6333333330000002
./withoutReverberationTrainDev/00501.wav,1.782608696
./withoutReverberationTrainDev/00502.wav,1.869565217
./withoutReverberationTrainDev/00504.wav,1.913043478
./withoutReverberationTrainDev/00506.wav,1.043478261
./withoutReverberationTrainDev/00507.wav,1.217391304
./withoutReverberationTrainDev/05451.wav,1.3
./withoutReverberationTrainDev/05452.wav,1.6666666669999999
./withoutReverberationTrainDev/05453.wav,1.4
./withoutReverberationTrainDev/05455.wav,1.066666667
./withoutReverberationTrainDev/05456.wav,1.8
./withoutReverberationTrainDev/05457.wav,1.033333333
./withoutReverberationTrainDev/05458.wav,1.166666667
./withoutReverberationTrainDev/05460.wav,2.0
./withoutReverberationTrainDev/05461.wav,1.9
./withoutReverberationTrainDev/05463.wav,1.9333333330000002
./withoutReverberationTrainDev/05469.wav,1.6
./withoutReverberationTrainDev/05481.wav,1.1
./withoutReverberationTrainDev/05482.wav,1.9333333330000002
./withoutReverberationTrainDev/05483.wav,1.133333333
./withoutReverberationTrainDev/05487.wav,1.4
./withoutReverberationTrainDev/05489.wav,1.9
./withoutReverberationTrainDev/05490.wav,1.6
./withoutReverberationTrainDev/05499.wav,1.6333333330000002
./withoutReverberationTrainDev/05502.wav,1.6333333330000002
./withoutReverberationTrainDev/05506.wav,1.033333333
./withoutReverberationTrainDev/05507.wav,1.466666667
./withoutReverberationTrainDev/05512.wav,1.466666667
./withoutReverberationTrainDev/05513.wav,1.333333333
./withoutReverberationTrainDev/05514.wav,1.9
./withoutReverberationTrainDev/05515.wav,1.1
./withoutReverberationTrainDev/05519.wav,1.2
./withoutReverberationTrainDev/05537.wav,1.6666666669999999
./withoutReverberationTrainDev/05546.wav,1.166666667
./withoutReverberationTrainDev/05552.wav,1.258064516
./withoutReverberationTrainDev/05561.wav,1.7096774190000001
./withoutReverberationTrainDev/05563.wav,1.451612903
./withoutReverberationTrainDev/05564.wav,1.129032258
./withoutReverberationTrainDev/05565.wav,1.935483871
./withoutReverberationTrainDev/05566.wav,1.7741935480000002
./withoutReverberationTrainDev/05567.wav,1.870967742
./withoutReverberationTrainDev/05569.wav,1.225806452
./withoutReverberationTrainDev/05584.wav,2.0
./withoutReverberationTrainDev/05589.wav,1.64516129
./withoutReverberationTrainDev/05593.wav,1.387096774
./withoutReverberationTrainDev/05598.wav,1.838709677
./withoutReverberationTrainDev/05600.wav,1.172413793
./withoutReverberationTrainDev/05601.wav,1.068965517
./withoutReverberationTrainDev/05603.wav,1.2068965520000001
./withoutReverberationTrainDev/05605.wav,1.275862069
./withoutReverberationTrainDev/05607.wav,1.793103448
./withoutReverberationTrainDev/05608.wav,1.9310344830000001
./withoutReverberationTrainDev/05609.wav,1.068965517
./withoutReverberationTrainDev/05613.wav,1.137931034
./withoutReverberationTrainDev/05616.wav,1.9310344830000001
./withoutReverberationTrainDev/05631.wav,1.103448276
./withoutReverberationTrainDev/05634.wav,1.5862068969999998
./withoutReverberationTrainDev/05637.wav,1.172413793
./withoutReverberationTrainDev/05639.wav,1.75862069
./withoutReverberationTrainDev/05642.wav,1.724137931
./withoutReverberationTrainDev/05643.wav,1.5517241380000002
./withoutReverberationTrainDev/05646.wav,1.5862068969999998
./withoutReverberationTrainDev/05647.wav,1.6551724140000001
./withoutReverberationTrainDev/05650.wav,1.466666667
./withoutReverberationTrainDev/05653.wav,1.9333333330000002
./withoutReverberationTrainDev/05654.wav,1.133333333
./withoutReverberationTrainDev/05663.wav,1.066666667
./withoutReverberationTrainDev/05666.wav,1.8666666669999998
./withoutReverberationTrainDev/05667.wav,1.0
./withoutReverberationTrainDev/05669.wav,1.066666667
./withoutReverberationTrainDev/05686.wav,1.5666666669999998
./withoutReverberationTrainDev/05697.wav,1.7
./withoutReverberationTrainDev/05699.wav,1.2
./withoutReverberationTrainDev/05706.wav,1.6
./withoutReverberationTrainDev/05708.wav,1.0
./withoutReverberationTrainDev/05709.wav,1.7
./withoutReverberationTrainDev/05712.wav,1.166666667
./withoutReverberationTrainDev/05717.wav,1.8666666669999998
./withoutReverberationTrainDev/05718.wav,1.3666666669999998
./withoutReverberationTrainDev/05719.wav,1.8333333330000001
./withoutReverberationTrainDev/05733.wav,1.5862068969999998
./withoutReverberationTrainDev/05740.wav,1.3
./withoutReverberationTrainDev/05746.wav,1.3666666669999998
./withoutReverberationTrainDev/05747.wav,1.266666667
./withoutReverberationTrainDev/05750.wav,1.333333333
./withoutReverberationTrainDev/05751.wav,1.233333333
./withoutReverberationTrainDev/05752.wav,1.233333333
./withoutReverberationTrainDev/05755.wav,1.6
./withoutReverberationTrainDev/05756.wav,1.133333333
./withoutReverberationTrainDev/05757.wav,1.033333333
./withoutReverberationTrainDev/05758.wav,1.1
./withoutReverberationTrainDev/05759.wav,1.533333333
./withoutReverberationTrainDev/05764.wav,1.266666667
./withoutReverberationTrainDev/05767.wav,1.066666667
./withoutReverberationTrainDev/05769.wav,1.1
./withoutReverberationTrainDev/05784.wav,1.8333333330000001
./withoutReverberationTrainDev/05788.wav,1.066666667
./withoutReverberationTrainDev/05795.wav,1.466666667
./withoutReverberationTrainDev/05800.wav,1.066666667
./withoutReverberationTrainDev/05801.wav,1.5
./withoutReverberationTrainDev/05804.wav,1.0
./withoutReverberationTrainDev/05806.wav,1.066666667
./withoutReverberationTrainDev/05808.wav,1.9
./withoutReverberationTrainDev/05809.wav,1.0
./withoutReverberationTrainDev/05810.wav,1.3
./withoutReverberationTrainDev/05811.wav,1.733333333
./withoutReverberationTrainDev/05815.wav,1.8666666669999998
./withoutReverberationTrainDev/05816.wav,1.133333333
./withoutReverberationTrainDev/05817.wav,1.133333333
./withoutReverberationTrainDev/05818.wav,1.133333333
./withoutReverberationTrainDev/05832.wav,1.766666667
./withoutReverberationTrainDev/05833.wav,1.733333333
./withoutReverberationTrainDev/05837.wav,1.533333333
./withoutReverberationTrainDev/05838.wav,1.6
./withoutReverberationTrainDev/05840.wav,1.6
./withoutReverberationTrainDev/05844.wav,1.733333333
./withoutReverberationTrainDev/05846.wav,1.966666667
./withoutReverberationTrainDev/05849.wav,1.266666667
./withoutReverberationTrainDev/05851.wav,1.793103448
./withoutReverberationTrainDev/05853.wav,1.0
./withoutReverberationTrainDev/05855.wav,1.4482758619999998
./withoutReverberationTrainDev/05860.wav,1.275862069
./withoutReverberationTrainDev/05866.wav,1.862068966
./withoutReverberationTrainDev/05867.wav,1.4827586209999999
./withoutReverberationTrainDev/05869.wav,1.2068965520000001
./withoutReverberationTrainDev/05891.wav,1.896551724
./withoutReverberationTrainDev/05892.wav,1.5517241380000002
./withoutReverberationTrainDev/05893.wav,1.4827586209999999
./withoutReverberationTrainDev/05901.wav,1.033333333
./withoutReverberationTrainDev/05902.wav,1.967741935
./withoutReverberationTrainDev/05904.wav,1.935483871
./withoutReverberationTrainDev/05905.wav,1.903225806
./withoutReverberationTrainDev/05906.wav,1.741935484
./withoutReverberationTrainDev/05908.wav,1.064516129
./withoutReverberationTrainDev/05911.wav,1.4193548390000001
./withoutReverberationTrainDev/05912.wav,1.032258065
./withoutReverberationTrainDev/05913.wav,1.387096774
./withoutReverberationTrainDev/05916.wav,1.612903226
./withoutReverberationTrainDev/05917.wav,1.741935484
./withoutReverberationTrainDev/05918.wav,1.64516129
./withoutReverberationTrainDev/05932.wav,1.2903225809999999
./withoutReverberationTrainDev/05934.wav,1.387096774
./withoutReverberationTrainDev/05935.wav,1.258064516
./withoutReverberationTrainDev/05937.wav,1.225806452
./withoutReverberationTrainDev/05943.wav,1.4193548390000001
./withoutReverberationTrainDev/05944.wav,1.322580645
./withoutReverberationTrainDev/05949.wav,1.838709677
./withoutReverberationTrainDev/00552.wav,1.166666667
./withoutReverberationTrainDev/00554.wav,1.5416666669999999
./withoutReverberationTrainDev/00555.wav,1.5416666669999999
./withoutReverberationTrainDev/00556.wav,1.5833333330000001
./withoutReverberationTrainDev/00557.wav,1.5833333330000001
./withoutReverberationTrainDev/00558.wav,1.75
./withoutReverberationTrainDev/00561.wav,1.75
./withoutReverberationTrainDev/00568.wav,1.0
./withoutReverberationTrainDev/05950.wav,1.1
./withoutReverberationTrainDev/05955.wav,1.1
./withoutReverberationTrainDev/05957.wav,1.0
./withoutReverberationTrainDev/05961.wav,1.266666667
./withoutReverberationTrainDev/05965.wav,1.266666667
./withoutReverberationTrainDev/05967.wav,1.166666667
./withoutReverberationTrainDev/05982.wav,1.966666667
./withoutReverberationTrainDev/05995.wav,1.333333333
./withoutReverberationTrainDev/05998.wav,1.5
./withoutReverberationTrainDev/06001.wav,1.766666667
./withoutReverberationTrainDev/06002.wav,1.6666666669999999
./withoutReverberationTrainDev/06005.wav,1.0
./withoutReverberationTrainDev/06006.wav,1.0
./withoutReverberationTrainDev/06007.wav,1.7
./withoutReverberationTrainDev/06010.wav,1.0
./withoutReverberationTrainDev/06011.wav,1.5666666669999998
./withoutReverberationTrainDev/06016.wav,1.8
./withoutReverberationTrainDev/06055.wav,1.033333333
./withoutReverberationTrainDev/06056.wav,1.733333333
./withoutReverberationTrainDev/06058.wav,1.3
./withoutReverberationTrainDev/06059.wav,1.166666667
./withoutReverberationTrainDev/06063.wav,1.233333333
./withoutReverberationTrainDev/06064.wav,1.333333333
./withoutReverberationTrainDev/06065.wav,1.3
./withoutReverberationTrainDev/06066.wav,1.733333333
./withoutReverberationTrainDev/06067.wav,1.066666667
./withoutReverberationTrainDev/06074.wav,1.6
./withoutReverberationTrainDev/06100.wav,1.25
./withoutReverberationTrainDev/06101.wav,1.15625
./withoutReverberationTrainDev/06103.wav,1.09375
./withoutReverberationTrainDev/06104.wav,1.28125
./withoutReverberationTrainDev/06105.wav,1.03125
./withoutReverberationTrainDev/06111.wav,1.59375
./withoutReverberationTrainDev/06150.wav,1.1
./withoutReverberationTrainDev/06151.wav,1.266666667
./withoutReverberationTrainDev/06152.wav,2.0
./withoutReverberationTrainDev/06153.wav,1.033333333
./withoutReverberationTrainDev/06155.wav,1.0
./withoutReverberationTrainDev/06156.wav,1.033333333
./withoutReverberationTrainDev/06158.wav,1.0
./withoutReverberationTrainDev/06160.wav,1.0
./withoutReverberationTrainDev/06164.wav,1.0
./withoutReverberationTrainDev/06167.wav,1.066666667
./withoutReverberationTrainDev/06200.wav,1.4193548390000001
./withoutReverberationTrainDev/06204.wav,1.096774194
./withoutReverberationTrainDev/06205.wav,1.451612903
./withoutReverberationTrainDev/06206.wav,1.193548387
./withoutReverberationTrainDev/06210.wav,1.35483871
./withoutReverberationTrainDev/06213.wav,1.5806451609999999
./withoutReverberationTrainDev/06214.wav,1.677419355
./withoutReverberationTrainDev/06215.wav,1.7741935480000002
./withoutReverberationTrainDev/06250.wav,1.032258065
./withoutReverberationTrainDev/06252.wav,1.064516129
./withoutReverberationTrainDev/06254.wav,1.0
./withoutReverberationTrainDev/06255.wav,1.4333333330000002
./withoutReverberationTrainDev/06256.wav,1.193548387
./withoutReverberationTrainDev/06258.wav,1.0
./withoutReverberationTrainDev/06260.wav,1.0
./withoutReverberationTrainDev/06262.wav,1.161290323
./withoutReverberationTrainDev/06263.wav,1.677419355
./withoutReverberationTrainDev/06264.wav,1.161290323
./withoutReverberationTrainDev/06266.wav,1.8064516130000001
./withoutReverberationTrainDev/06269.wav,1.4193548390000001
./withoutReverberationTrainDev/06300.wav,1.0
./withoutReverberationTrainDev/06301.wav,1.5
./withoutReverberationTrainDev/06304.wav,1.625
./withoutReverberationTrainDev/06306.wav,1.1875
./withoutReverberationTrainDev/06311.wav,1.0
./withoutReverberationTrainDev/06313.wav,1.53125
./withoutReverberationTrainDev/06314.wav,1.5625
./withoutReverberationTrainDev/06315.wav,1.15625
./withoutReverberationTrainDev/06352.wav,1.0
./withoutReverberationTrainDev/06353.wav,1.3
./withoutReverberationTrainDev/06354.wav,1.766666667
./withoutReverberationTrainDev/06355.wav,1.5666666669999998
./withoutReverberationTrainDev/06356.wav,1.066666667
./withoutReverberationTrainDev/06357.wav,1.5666666669999998
./withoutReverberationTrainDev/06358.wav,1.3
./withoutReverberationTrainDev/06359.wav,1.8
./withoutReverberationTrainDev/06363.wav,1.066666667
./withoutReverberationTrainDev/06364.wav,1.166666667
./withoutReverberationTrainDev/06366.wav,1.0
./withoutReverberationTrainDev/06367.wav,1.2
./withoutReverberationTrainDev/06369.wav,1.1
./withoutReverberationTrainDev/06374.wav,1.5666666669999998
./withoutReverberationTrainDev/06400.wav,1.0
./withoutReverberationTrainDev/06401.wav,1.258064516
./withoutReverberationTrainDev/06402.wav,1.258064516
./withoutReverberationTrainDev/06403.wav,1.870967742
./withoutReverberationTrainDev/06404.wav,1.4838709680000002
./withoutReverberationTrainDev/06405.wav,1.129032258
./withoutReverberationTrainDev/06406.wav,1.096774194
./withoutReverberationTrainDev/06407.wav,1.7096774190000001
./withoutReverberationTrainDev/06408.wav,1.096774194
./withoutReverberationTrainDev/06409.wav,1.2903225809999999
./withoutReverberationTrainDev/06416.wav,1.0
./withoutReverberationTrainDev/06420.wav,1.2903225809999999
./withoutReverberationTrainDev/00602.wav,1.863636364
./withoutReverberationTrainDev/00603.wav,1.636363636
./withoutReverberationTrainDev/00606.wav,1.0
./withoutReverberationTrainDev/00618.wav,1.772727273
./withoutReverberationTrainDev/06451.wav,1.838709677
./withoutReverberationTrainDev/06452.wav,1.0
./withoutReverberationTrainDev/06454.wav,1.032258065
./withoutReverberationTrainDev/06457.wav,1.64516129
./withoutReverberationTrainDev/06458.wav,1.0
./withoutReverberationTrainDev/06461.wav,1.0
./withoutReverberationTrainDev/06466.wav,1.0
./withoutReverberationTrainDev/06469.wav,1.466666667
./withoutReverberationTrainDev/06503.wav,1.5
./withoutReverberationTrainDev/06504.wav,1.9333333330000002
./withoutReverberationTrainDev/06505.wav,1.1
./withoutReverberationTrainDev/06506.wav,1.3666666669999998
./withoutReverberationTrainDev/06510.wav,1.4333333330000002
./withoutReverberationTrainDev/06512.wav,1.766666667
./withoutReverberationTrainDev/06513.wav,1.733333333
./withoutReverberationTrainDev/06515.wav,1.2
./withoutReverberationTrainDev/06516.wav,1.233333333
./withoutReverberationTrainDev/06519.wav,1.333333333
./withoutReverberationTrainDev/06521.wav,1.533333333
./withoutReverberationTrainDev/06527.wav,1.3
./withoutReverberationTrainDev/06550.wav,1.03125
./withoutReverberationTrainDev/06551.wav,1.1875
./withoutReverberationTrainDev/06552.wav,1.34375
./withoutReverberationTrainDev/06555.wav,1.0
./withoutReverberationTrainDev/06556.wav,1.5625
./withoutReverberationTrainDev/06558.wav,1.4375
./withoutReverberationTrainDev/06559.wav,1.0
./withoutReverberationTrainDev/06560.wav,1.65625
./withoutReverberationTrainDev/06562.wav,1.40625
./withoutReverberationTrainDev/06563.wav,1.0
./withoutReverberationTrainDev/06568.wav,1.65625
./withoutReverberationTrainDev/06600.wav,1.133333333
./withoutReverberationTrainDev/06601.wav,1.266666667
./withoutReverberationTrainDev/06603.wav,1.233333333
./withoutReverberationTrainDev/06604.wav,1.9333333330000002
./withoutReverberationTrainDev/06605.wav,1.0
./withoutReverberationTrainDev/06606.wav,1.033333333
./withoutReverberationTrainDev/06607.wav,1.1
./withoutReverberationTrainDev/06610.wav,1.2
./withoutReverberationTrainDev/06611.wav,1.3666666669999998
./withoutReverberationTrainDev/06613.wav,1.3
./withoutReverberationTrainDev/06614.wav,1.3666666669999998
./withoutReverberationTrainDev/06619.wav,1.1
./withoutReverberationTrainDev/06629.wav,1.966666667
./withoutReverberationTrainDev/06651.wav,1.4
./withoutReverberationTrainDev/06653.wav,1.0
./withoutReverberationTrainDev/06655.wav,1.0
./withoutReverberationTrainDev/06656.wav,1.0
./withoutReverberationTrainDev/06657.wav,1.4333333330000002
./withoutReverberationTrainDev/06658.wav,1.0
./withoutReverberationTrainDev/06660.wav,1.6333333330000002
./withoutReverberationTrainDev/06664.wav,1.2
./withoutReverberationTrainDev/06665.wav,2.0
./withoutReverberationTrainDev/06669.wav,1.033333333
./withoutReverberationTrainDev/06675.wav,1.8333333330000001
./withoutReverberationTrainDev/06676.wav,1.0
./withoutReverberationTrainDev/06679.wav,1.8666666669999998
./withoutReverberationTrainDev/06701.wav,1.966666667
./withoutReverberationTrainDev/06703.wav,1.0
./withoutReverberationTrainDev/06705.wav,1.2
./withoutReverberationTrainDev/06706.wav,1.0
./withoutReverberationTrainDev/06707.wav,1.4
./withoutReverberationTrainDev/06709.wav,1.166666667
./withoutReverberationTrainDev/06711.wav,1.166666667
./withoutReverberationTrainDev/06712.wav,1.233333333
./withoutReverberationTrainDev/06716.wav,1.2
./withoutReverberationTrainDev/06717.wav,1.6666666669999999
./withoutReverberationTrainDev/06754.wav,1.225806452
./withoutReverberationTrainDev/06756.wav,1.225806452
./withoutReverberationTrainDev/06757.wav,1.258064516
./withoutReverberationTrainDev/06758.wav,1.129032258
./withoutReverberationTrainDev/06759.wav,1.0
./withoutReverberationTrainDev/06763.wav,1.258064516
./withoutReverberationTrainDev/06765.wav,1.967741935
./withoutReverberationTrainDev/06767.wav,1.8064516130000001
./withoutReverberationTrainDev/06800.wav,1.1
./withoutReverberationTrainDev/06801.wav,1.733333333
./withoutReverberationTrainDev/06802.wav,1.1
./withoutReverberationTrainDev/06803.wav,2.0
./withoutReverberationTrainDev/06805.wav,1.4
./withoutReverberationTrainDev/06806.wav,1.2
./withoutReverberationTrainDev/06807.wav,1.5
./withoutReverberationTrainDev/06808.wav,1.3
./withoutReverberationTrainDev/06810.wav,1.0
./withoutReverberationTrainDev/06812.wav,1.6
./withoutReverberationTrainDev/06815.wav,1.2
./withoutReverberationTrainDev/06817.wav,1.466666667
./withoutReverberationTrainDev/06819.wav,1.233333333
./withoutReverberationTrainDev/06854.wav,1.25
./withoutReverberationTrainDev/06856.wav,1.361111111
./withoutReverberationTrainDev/06857.wav,1.0
./withoutReverberationTrainDev/06858.wav,1.111111111
./withoutReverberationTrainDev/06862.wav,1.166666667
./withoutReverberationTrainDev/06864.wav,1.9722222219999999
./withoutReverberationTrainDev/06866.wav,1.0
./withoutReverberationTrainDev/06867.wav,1.5833333330000001
./withoutReverberationTrainDev/06878.wav,1.9722222219999999
./withoutReverberationTrainDev/06900.wav,1.8125
./withoutReverberationTrainDev/06901.wav,1.375
./withoutReverberationTrainDev/06904.wav,1.0
./withoutReverberationTrainDev/06905.wav,1.03125
./withoutReverberationTrainDev/06906.wav,1.03125
./withoutReverberationTrainDev/06907.wav,1.5
./withoutReverberationTrainDev/06908.wav,1.4375
./withoutReverberationTrainDev/06909.wav,1.03125
./withoutReverberationTrainDev/06911.wav,1.9375
./withoutReverberationTrainDev/06912.wav,1.65625
./withoutReverberationTrainDev/06917.wav,1.34375
./withoutReverberationTrainDev/06919.wav,1.65625
./withoutReverberationTrainDev/00651.wav,1.48
./withoutReverberationTrainDev/00655.wav,1.52
./withoutReverberationTrainDev/00658.wav,1.04
./withoutReverberationTrainDev/00660.wav,1.72
./withoutReverberationTrainDev/06950.wav,1.5161290319999998
./withoutReverberationTrainDev/06952.wav,1.0
./withoutReverberationTrainDev/06957.wav,1.032258065
./withoutReverberationTrainDev/06958.wav,1.0
./withoutReverberationTrainDev/06962.wav,1.032258065
./withoutReverberationTrainDev/06964.wav,1.0
./withoutReverberationTrainDev/06966.wav,1.7741935480000002
./withoutReverberationTrainDev/06969.wav,1.0
./withoutReverberationTrainDev/07002.wav,1.166666667
./withoutReverberationTrainDev/07004.wav,1.333333333
./withoutReverberationTrainDev/07006.wav,1.266666667
./withoutReverberationTrainDev/07009.wav,1.066666667
./withoutReverberationTrainDev/07013.wav,1.7
./withoutReverberationTrainDev/07015.wav,1.0
./withoutReverberationTrainDev/07050.wav,1.133333333
./withoutReverberationTrainDev/07052.wav,1.0
./withoutReverberationTrainDev/07053.wav,1.133333333
./withoutReverberationTrainDev/07054.wav,1.4
./withoutReverberationTrainDev/07056.wav,1.1
./withoutReverberationTrainDev/07058.wav,1.766666667
./withoutReverberationTrainDev/07060.wav,1.2
./withoutReverberationTrainDev/07061.wav,1.2
./withoutReverberationTrainDev/07065.wav,1.0
./withoutReverberationTrainDev/07068.wav,1.1
./withoutReverberationTrainDev/07069.wav,1.4333333330000002
./withoutReverberationTrainDev/07079.wav,1.4
./withoutReverberationTrainDev/07100.wav,1.533333333
